tipo_entidad,renglon,desc_renglon,saldo_a_la_fecha,riesgo_a_c,riesgo_b_c,riesgo_c_c,riesgo_d_c,riesgo_e_c,venc1_6,venc6_12,venc+12
0.17112,0.78528,0.02824,12.48412969906232,0.0,0.0,0.0,0.0,0.0,9.507303914638765,0.0,0.0
0.6922,0.78528,0.04824,11.882167316730996,7.705262474866325,5.58724865840025,4.653960350157523,5.793013608384144,4.6443908991413725,9.126230257197701,8.792357113190118,7.9447718081614
0.6922,0.78528,0.0222,14.982489358028626,8.474703139795285,6.455198563340122,5.572154032177765,5.749392985908253,6.061456918928017,11.501051837829921,10.25441599420743,11.481713643569508
0.6922,0.78528,0.04444,5.832696049469703,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.04824,8.158177397825519,4.343805421853684,2.0794415416798357,0.0,1.3862943611198906,0.0,4.479842162108639,2.6294206888419267,1.4000263937028274
0.10932,0.78528,0.04532,11.855190569415374,9.571783927990017,5.723585101952381,5.3981627015177525,5.631211781821365,6.628041376179533,8.080215389039122,8.548094080229387,0.0
0.17112,0.78528,0.026,10.385283244905231,0.0,0.0,0.0,0.0,0.0,7.259748325825317,5.377175385062097,5.489524785208754
0.6922,0.78528,0.02616,11.416105046352147,7.109062135687172,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.302585092994046,6.262588271780476,0.9659068405717638,0.0
0.17112,0.78528,0.04632,10.996284400812227,5.181783550292085,3.044522437723423,2.8903717578961645,2.9444389791664403,1.791759469228055,8.015411475945392,7.763422300889442,7.375705093718998
0.17112,0.78528,0.02992,14.704372034684795,0.0,0.0,0.0,0.0,0.0,12.47448841883849,9.616330460191506,0.0
0.6922,0.78528,0.03992,16.25471330069296,7.104144092987527,3.871201010907891,3.091042453358316,3.091042453358316,3.2188758248682006,11.68708686646574,10.643688547921188,11.342303314500775
0.6922,0.78528,0.02824,0.410750960012439,0.0,0.0,0.0,0.0,0.0,0.410750960012439,0.0,0.0
0.10932,0.78528,0.0184,7.546783574826162,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.02992,15.837253382808434,14.207026155817447,10.736527101747964,10.112004656988175,10.228284757576837,10.933410495077375,12.490484775198704,11.086386162507559,0.0
0.17112,0.78528,0.01644,10.846767695903175,3.1354942159291497,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,6.2276486326846605
0.6922,0.05952,0.01788,13.091938228582917,5.60947179518496,1.791759469228055,0.0,1.0986122886681098,0.0,9.180636490295125,6.413407606668614,6.316631777628425
0.10932,0.78528,0.04824,10.065568802623742,5.438079308923196,4.219507705176107,2.8903717578961645,4.0943445622221,2.1972245773362196,6.511329130118528,5.05033124046219,6.030078787932554
0.6922,0.78528,0.04632,14.0478975447257,6.943122422819428,4.430816798843313,3.970291913552122,4.31748811353631,4.844187086458591,10.575547834052356,9.679511139989268,11.70861786303391
0.10932,0.78528,0.04632,8.181987825535302,3.1354942159291497,1.0986122886681098,0.0,0.0,0.0,6.292802946623771,5.893560912455014,0.0
0.6922,0.78528,0.0184,3.864704957164189,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.033,13.670310231320713,11.25942579364112,8.094988759303774,7.83241092718792,7.891330757661889,8.32117830749028,10.717405777825988,9.918610581690077,0.0
0.6922,0.78528,0.033,11.036088024496737,12.065286428765058,8.737292112544221,8.030409562130485,7.767263996757308,7.397561535524052,3.8809461020539664,3.680341736302993,0.0
0.6922,0.78528,0.04824,13.593498972436098,10.15253274137299,6.78897174299217,5.924255797414532,6.663132695990803,6.951772164398911,10.40206652387107,9.807546284370828,9.891996113980635
0.6922,0.11236,0.03108,14.7300554217104,13.44652587338144,9.682903223616842,9.053452616439039,9.955652966516807,9.411483683010726,11.460343475234568,10.610423114942233,0.0
0.6922,0.05952,0.00416,6.942245581943096,4.605170185988092,0.6931471805599453,0.0,0.0,0.0,0.37955840881270053,0.0,0.0
0.6922,0.78528,0.0222,11.039839651599296,6.464588303689961,4.1588830833596715,2.70805020110221,3.044522437723423,0.0,7.734585927102626,5.519270304219269,0.0
0.6922,0.78528,0.04824,8.395729717492518,3.9512437185814275,3.258096538021482,2.6390573296152584,3.332204510175204,0.0,5.910099100000232,2.0521736283473166,0.0
0.6922,0.78528,0.04824,11.757939835647203,8.03073492409854,4.700480365792417,4.174387269895637,5.497168225293202,2.0794415416798357,8.498186534259759,7.869718139573007,6.895395430782162
0.6922,0.11236,0.02012,5.434449593207161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.05952,0.01788,14.22202157004081,6.648984550024776,4.382026634673881,2.302585092994046,4.382026634673881,2.3978952727983707,10.430642953434823,9.5488581576062,10.324794596577533
0.6922,0.78528,0.02992,14.879814577453441,13.960087844459919,10.854836500225346,9.838095333769076,10.290958397272014,9.832635811564177,12.01792341020167,9.99124021828655,0.0
0.6922,0.78528,0.02824,8.618662631247764,6.854354502255021,2.4849066497880004,1.9459101490553132,1.3862943611198906,4.7535901911063645,6.185416349228435,0.0,0.0
0.6922,0.78528,0.0178,7.312024918802752,4.962844630259907,2.5649493574615367,1.0986122886681098,2.4849066497880004,3.828641396489095,4.143705547569105,2.3693031122990322,5.567677560029517
0.17112,0.78528,0.04824,9.432825715999492,4.30406509320417,2.4849066497880004,1.6094379124341003,2.6390573296152584,2.3978952727983707,5.192000071100147,4.0866870515134375,7.476605960010823
0.6922,0.78528,0.0382,12.585020342291067,9.662243674190131,5.1298987149230735,6.09807428216624,5.44673737166631,5.616771097666572,8.342125351968326,7.103436613530685,0.0
0.6922,0.78528,0.02172,0.5327985178579945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.00832,6.459056614624781,2.302585092994046,0.0,0.0,0.0,0.0,4.439676023104966,0.0,0.0
0.17112,0.78528,0.01644,8.178587195789556,3.6109179126442243,0.0,0.0,0.0,0.0,3.739539701919775,0.0,0.0
0.6922,0.78528,0.04632,10.511156224835377,4.844187086458591,2.833213344056216,2.1972245773362196,0.0,0.0,5.927285033519488,0.0,0.0
0.6922,0.78528,0.02824,3.5078135886095834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17112,0.78528,0.03112,14.037826532420802,0.0,0.0,0.0,0.0,0.0,11.388229249187429,7.253576734424593,0.0
0.17112,0.05952,0.01788,10.360195071913985,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.04824,8.943287029686633,5.2574953720277815,4.290459441148391,2.70805020110221,3.5553480614894135,1.3862943611198906,6.121606855769732,6.304294424875668,5.803559952120029
0.6922,0.78528,0.04824,8.963170841625196,5.247024072160486,4.634728988229636,2.995732273553991,2.70805020110221,2.995732273553991,5.946891317160285,3.3423203860237702,6.747761154773457
0.6922,0.78528,0.02684,12.388840146384627,9.03455739202181,5.117993812416755,4.442651256490317,4.634728988229636,6.51471269087253,9.253688780423488,0.0,0.0
0.6922,0.78528,0.02472,9.334996025443886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.033,1.8272139644624572,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.3149224124365338,0.17755940238133514,0.0
0.10932,0.78528,0.02684,8.238173710938694,5.288267030694535,1.791759469228055,1.0986122886681098,0.0,3.091042453358316,5.665111099922271,0.0,0.0
0.6922,0.78528,0.03112,14.371646061945997,11.009224401146534,7.397561535524052,7.952615111651,8.294299608857235,6.985641817639208,11.639765288318559,10.774431813469986,0.0
0.10932,0.78528,0.03804,5.281177092741528,4.442651256490317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.11236,0.03976,14.650410290091605,11.53499023756764,6.118097198041348,6.413458957167357,7.289610521451167,6.720220155135295,10.716945396364178,8.304688238005475,0.0
0.6922,0.11236,0.03976,15.745011733376485,12.409356287907642,7.227662498728654,7.05617528410041,7.730174795246222,7.365180126021013,11.374315673077225,10.72780216173946,0.0
0.6922,0.78528,0.02616,12.45805106772832,8.254788926148725,1.9459101490553132,2.5649493574615367,1.0986122886681098,1.0986122886681098,6.660733580310683,5.652302197876252,5.158922468553847
0.6922,0.78528,0.02824,14.02567759465837,12.505299074730232,9.569063217532216,8.790269111478656,8.748939631537715,9.219795530746937,11.183431799701722,0.0,0.0
0.6922,0.78528,0.03992,8.262548084148484,2.772588722239781,1.0986122886681098,0.0,0.0,0.0,-13.122363377404328,-13.815510557964274,0.0
0.6922,0.78528,0.026,14.125879605286867,10.290890517825884,6.432940092739179,5.786897381366708,4.189654742026425,4.875197323201151,10.842851547576458,9.121481354385775,8.96430261274394
0.6922,0.78528,0.02528,13.71399038467403,11.832607532283967,8.617400451833262,8.133293861222633,8.780787468338929,6.948897222313312,10.812601954762806,7.009812422208175,0.0
0.6922,0.78528,0.02684,7.550140694920186,4.844187086458591,2.5649493574615367,1.791759469228055,1.3862943611198906,0.6931471805599453,5.470475302452454,0.0,0.0
0.6922,0.78528,0.026,13.144191432295322,9.471627133068433,4.718498871295094,4.477336814478207,3.258096538021482,2.8903717578961645,9.281379669610724,7.816868757886043,7.354707013174059
0.6922,0.78528,0.0382,11.516150490679834,8.070593539949519,3.4339872044851463,3.4011973816621555,2.995732273553991,0.0,7.543213559960627,4.514689426736634,0.0
0.10932,0.78528,0.02616,6.162538964201367,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.02528,9.303071654372237,7.744569809354496,4.02535169073515,3.6888794541139363,2.833213344056216,4.700480365792417,5.595262829755733,5.83554207483309,0.0
0.6922,0.78528,0.03804,10.972801413328012,7.526717561352706,3.2188758248682006,2.5649493574615367,2.995732273553991,3.6888794541139363,6.271094488615935,6.279855635023884,0.0
0.6922,0.78528,0.0382,13.929969644939005,11.258871573498432,7.641084249174914,6.8885724595653635,7.353081920515432,6.068425588244111,10.241928155046375,8.102662437942271,0.0
0.6922,0.78528,0.03804,8.891957297036441,5.60947179518496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17112,0.78528,0.04824,12.551191598048876,8.162516250140179,5.75890177387728,4.844187086458591,4.23410650459726,0.0,10.151156183656656,3.0218575666843814,0.0
0.6922,0.78528,0.02684,8.525302563199098,5.552959584921617,2.772588722239781,2.4849066497880004,2.302585092994046,3.5553480614894135,6.6107396561490015,0.0,0.0
0.6922,0.78528,0.02824,13.400537914544584,12.014960565046628,9.984099329028517,8.153061946801051,7.952966790923131,9.177920480720072,10.318114068861668,0.0,0.0
0.6922,0.78528,0.02684,11.984565151937113,8.942199454731238,5.484796933490655,5.049856007249537,5.19295685089021,7.065613363597717,9.99333056581113,0.0,0.0
0.6922,0.78528,0.033,7.687590053744723,8.451907724717607,5.908082938168931,5.1298987149230735,5.170483995038151,6.375024819828097,5.277575845729244,3.0128080491121167,0.0
0.6922,0.78528,0.04532,12.913171911358921,10.762382195268975,6.880384082186005,6.54965074223381,6.9167150203536085,6.658011045870748,9.591077059266201,7.467825094688494,0.0
0.10932,0.78528,0.0184,7.812063410998679,4.290459441148391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17112,0.78528,0.03112,14.672380070281028,0.0,0.0,0.0,0.0,0.0,11.65662736736889,10.825077562858652,0.0
0.6922,0.78528,0.033,13.126746394239081,10.28075892627351,7.748028524432376,7.94873845481361,9.051696278536586,8.172729104865471,11.244914945669231,10.24433007549344,0.0
0.6922,0.78528,0.033,10.99133867062954,12.113090753159858,8.764521909518802,8.081165777725433,7.786551806428712,7.4489161025442,2.6732939394384037,-1.7850838011659704,0.0
0.6922,0.0316,0.01568,15.037571574634208,8.085794701281568,4.875197323201151,3.9512437185814275,5.181783550292085,5.53338948872752,10.233020579507208,9.675247905279685,11.094060727487772
0.6922,0.78528,0.02616,2.472502367123142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016857365709777
0.17112,0.05952,0.01788,10.758087823589204,3.6375861597263857,3.044522437723423,0.0,1.9459101490553132,0.0,8.22245090513941,5.5549507601305725,5.906444928885648
0.6922,0.78528,0.02528,14.138575531473313,11.846414685390751,8.147867129923947,7.96311205897929,8.107418811719974,7.908019444632471,11.303226329082282,8.032482257389914,0.0
0.6922,0.78528,0.00588,10.441017276435762,5.75890177387728,2.5649493574615367,2.0794415416798357,1.0986122886681098,2.9444389791664403,8.205410748883862,7.40307813908615,7.261168276453455
0.17112,0.78528,0.02824,12.905417962115436,11.167246980597342,7.691200097522863,7.374629015218945,7.1853870155804165,9.144200569471638,10.402557229660546,0.0,0.0
0.6922,0.78528,0.0382,15.136135410171098,12.043906594939784,6.131226489483141,7.1693500166706,7.575584651557793,5.111987788356544,10.585398231096287,10.24756046388632,0.0
0.6922,0.78528,0.04444,5.621650439746697,1.3862943611198906,0.0,0.0,0.0,0.0,3.704164761312952,0.0,0.0
0.6922,0.78528,0.01768,12.372081591748298,8.294299608857235,5.170483995038151,4.418840607796598,2.995732273553991,0.0,9.894036702409691,7.674313927371544,5.785059653902223
0.6922,0.78528,0.04824,10.620698534196665,5.762051382780177,3.4011973816621555,2.302585092994046,2.3978952727983707,2.833213344056216,6.972078844205841,0.44235682921244407,6.300484178539472
0.6922,0.78528,0.04824,11.745610447858601,6.9930151229329605,4.465908118654584,3.828641396489095,4.941642422609304,3.4011973816621555,8.489710445541595,6.848015486838443,8.288682232305927
0.17112,0.78528,0.03112,5.074354266995893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.0382,10.631867419342225,7.990238185720363,2.833213344056216,2.302585092994046,2.70805020110221,1.9459101490553132,5.443746208629654,3.4916846164087016,0.0
0.6922,0.78528,0.01644,12.644682383432471,6.045005314036012,2.70805020110221,1.9459101490553132,0.0,2.5649493574615367,7.586831516008436,6.114753515039709,7.185460565905828
0.6922,0.78528,0.01644,8.47571269617363,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17112,0.78528,0.04532,7.38858084674446,0.0,0.0,0.0,0.0,0.0,3.1042437945760026,2.8940709629481773,0.0
0.6922,0.78528,0.02992,13.712179117529566,11.791685352845272,8.16194579946869,7.472500744737558,8.02059914989697,7.057036981697891,10.934844510068135,8.447517163805557,0.0
0.17112,0.78528,0.03112,14.689570370558823,0.0,0.0,0.0,0.0,0.0,11.568976263558035,10.900196771814388,0.0
0.6922,0.78528,0.033,6.691204295112064,6.810142450115136,3.2188758248682006,2.70805020110221,5.099866427824199,4.983606621708336,2.687903410588664,4.209417573521851,0.0
0.10932,0.78528,0.00832,3.5068679792396136,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.0382,13.915023492610056,11.000849059302585,6.769641976852503,6.311734809152915,6.525029657843462,5.908082938168931,9.596427770321924,6.379618213139744,0.0
0.17112,0.78528,0.04824,8.564606254292983,3.332204510175204,1.3862943611198906,0.0,1.3862943611198906,0.0,5.5716599633778126,3.363456780602348,0.0
0.17112,0.78528,0.03992,6.525667671278396,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.03804,5.981190638284108,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.0302,14.073269101468894,8.841881989497114,4.820281565605037,4.454347296253507,3.6375861597263857,5.293304824724492,10.79472938067826,9.648500624877128,10.315168447983687
0.6922,0.78528,0.04824,12.265752559876876,6.86484777797086,5.53338948872752,5.407171771460119,5.236441962829949,3.8501476017100584,9.704495411413077,8.902489899237437,8.736316998854562
0.6922,0.78528,0.0382,9.589234421126115,7.438971592395862,4.343805421853684,3.091042453358316,3.784189633918261,3.912023005428146,6.365928266413445,5.818323629981412,0.0
0.17112,0.78528,0.0382,13.160844604830423,0.0,0.0,0.0,0.0,0.0,8.532126307353193,8.257444204846278,0.0
0.6922,0.01124,0.01124,7.528425993988147,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.04444,8.389560973078241,4.007333185232471,1.6094379124341003,0.0,0.6931471805599453,0.0,3.6221928130178545,-1.572493827294392,0.0
0.6922,0.78528,0.04824,12.497382565834732,6.618738983517219,5.375278407684165,4.5217885770490405,3.9318256327243257,3.8066624897703196,8.876786966322701,7.426417893841393,10.8736305740478
0.6922,0.11236,0.0214,7.6060104544948315,4.74493212836325,1.791759469228055,4.867534450455582,1.0986122886681098,0.0,1.2372286475767953,0.0,3.911976424343264
0.6922,0.0316,0.01592,13.181922881861784,5.4510384535657,2.6390573296152584,0.0,2.8903717578961645,0.0,8.492314267005897,11.250697861372215,8.866036819815402
0.6922,0.78528,0.04532,14.169834601843956,10.119606488913373,7.341483852363161,7.179307969504034,6.879355804460439,6.828712071641684,11.09438332577516,9.20763315577103,0.0
0.6922,0.11236,0.0214,10.584411825381158,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.02372,10.733282181596838,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.0382,15.525298900228375,12.341359371655031,7.316548177182976,6.957497370876951,7.45876269238096,6.26530121273771,11.031957728569736,9.780215711352856,0.0
0.6922,0.78528,0.02992,14.09095487575092,12.748074209866338,9.20230820027892,8.464846711044029,8.557182839632397,8.350193650720067,10.89420144516543,8.617813548331783,0.0
0.10932,0.78528,0.02616,7.012906083352088,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.05952,0.02876,8.77808570431158,9.157256000883727,5.493061443340548,4.77912349311153,4.983606621708336,4.276666119016055,5.5653762976490295,3.2014474288530286,0.0
0.6922,0.78528,0.04444,12.334699378637904,6.665683717782408,2.9444389791664403,0.0,2.4849066497880004,3.9512437185814275,7.989125996328757,6.059663351073418,9.077135911389272
0.02588,0.78528,0.01364,10.426424726976949,5.117993812416755,0.0,0.0,0.0,0.0,5.853154664233968,0.0,0.0
0.17112,0.78528,0.04532,8.052001823206387,0.0,0.0,0.0,0.0,0.0,5.155394122520234,3.055510655057131,0.0
0.17112,0.78528,0.02472,8.399500424285527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.05952,0.02876,13.67560644522809,13.043679412887752,9.575955235484386,9.409355151711798,9.903637541287253,8.757154527656606,11.123609861284569,6.805806383790165,0.0
0.6922,0.78528,0.03804,8.652628226954286,5.25227342804663,0.0,0.0,0.0,0.0,2.2539843619810203,3.546463528651709,0.0
0.10932,0.11236,0.03108,9.70202614280294,8.803724602110622,5.153291594497779,4.927253685157205,5.384495062789089,5.2574953720277815,7.126614066994842,5.005563045297656,0.0
0.6922,0.78528,0.02824,13.926507551698998,12.893616657619685,9.46148811969999,8.927844826211702,8.8934354408475,10.356948858912547,10.761226332032262,0.0,0.0
0.6922,0.78528,0.02992,14.09564664584787,12.687254193418926,9.254931255304058,8.947285869349132,9.533582619826515,8.049107721326406,11.720704545889593,7.918661859486688,0.0
0.6922,0.78528,0.01364,13.235873397142464,7.8655717576847906,3.295836866004329,0.6931471805599453,4.343805421853684,2.995732273553991,10.112496040481117,7.613270443238748,8.702953792246808
0.6922,0.0316,0.01592,11.217423049060745,4.962844630259907,2.772588722239781,0.6931471805599453,2.4849066497880004,0.0,7.244589256124501,6.284387127822015,0.0
0.17112,0.78528,0.03804,5.455130939155696,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.04444,13.23432403928134,5.91350300563827,3.4011973816621555,2.3978952727983707,3.258096538021482,3.367295829986474,10.300603961034772,8.808059461376024,9.846646475886466
0.6922,0.78528,0.01768,12.751830225835109,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922,0.78528,0.00316,8.459074554968907,5.2574953720277815,3.1780538303479458,2.302585092994046,3.2188758248682006,2.833213344056216,6.778139332128448,5.127749786327276,5.906025369020253
0.17112,0.78528,0.04632,11.214905912331847,5.303304908059076,3.6888794541139363,2.0794415416798357,4.04305126783455,1.3862943611198906,8.151640415603072,8.298229159728905,8.810947265795955
0.6922,0.78528,0.033,9.911344947349603,6.76849321164863,3.4011973816621555,3.258096538021482,2.6390573296152584,0.0,6.847179852268103,0.0,0.0
0.6922,0.78528,0.02528,11.475857702991844,8.920121751872404,5.5134287461649825,5.003946305945459,4.844187086458591,4.430816798843313,8.147001491767785,6.563470094011498,0.0
0.6922,0.05952,0.02876,13.171382146310279,12.694962428316714,9.855084813307961,9.520028524690579,9.56976154158294,9.257987025443535,10.803773800655907,9.042757799851753,0.0
0.10932,0.78528,0.00832,5.354009736548458,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.03112,4.709222739636423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10932,0.78528,0.02684,9.686513466001315,6.52795791762255,1.6094379124341003,0.0,0.6931471805599453,3.871201010907891,6.496755555607872,0.0,0.0
0.6922,0.78528,0.04632,13.062003248264872,8.625509334899697,6.163314804034641,4.564348191467836,6.028278520230698,6.416732282512326,9.290611042648795,8.992881553158488,10.186085013431725
0.17112,0.78528,0.01644,11.731543454512085,9.691160293655768,5.8664680569332965,2.5649493574615367,6.173786103901937,0.0,7.898724753603769,4.115817509443215,4.808301452669558
0.17112,0.78528,0.03112,9.485912574720148,0.0,0.0,0.0,0.0,0.0,8.005711119235125,7.323751460171143,0.0
0.6922,0.78528,0.04632,11.666007266124442,6.52795791762255,4.672828834461906,2.6390573296152584,1.9459101490553132,2.1972245773362196,7.752279729019816,-7.831574277277084,5.4222323853307905
0.6922,0.78528,0.033,7.77048446297834,6.12029741895095,4.897839799950911,4.382026634673881,3.091042453358316,5.934894195619588,4.25431366784688,6.826494971751694,0.0
0.6922,0.78528,0.01768,15.662981093879925,6.601230118728877,2.302585092994046,0.0,2.1972245773362196,1.791759469228055,10.583651579065997,8.732751334929008,10.362701207848644
0.6922,0.05952,0.02876,7.545520662289742,7.2633296174768365,2.70805020110221,1.6094379124341003,2.3978952727983707,1.6094379124341003,3.654650547139217,0.06939079230596011,0.0
0.6922,0.11236,0.03108,14.72248198861621,13.236188368102862,10.248742536245267,10.061089413039618,10.585497948685157,9.429234909000977,12.349355905140708,10.974356785965917,0.0
