semestre,matriculados,registros,presentes,publicados,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,comuna,prestacion_servicio,ponderado_global,ponderado_lectura,ponderado_matematicas,ponderado_sociales,ponderado_naturales,ponderado_ingles,punt_global_med,punt_lectura_med,punt_matematicas_med,punt_sociales_med,punt_naturales_med,punt_ingles_med,punt_global_sector,punt_lectura_sector,punt_matematicas_sector,punt_sociales_sector,punt_naturales_sector,punt_ingles_sector,punt_global_comu,punt_lectura_comu,punt_matematicas_comu,punt_sociales_comu,punt_naturales_comu,punt_ingles_comu
20152,62.0,61,60,59,257.0,52.0,52.0,51.0,51.0,50.0,doce de octubre,oficial,15163.0,3068.0,3068.0,3009.0,3009.0,2950.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,62.0,61,58,58,228.0,48.0,44.0,45.0,45.0,46.0,doce de octubre,oficial,13224.0,2784.0,2552.0,2610.0,2610.0,2668.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,37.0,36,35,35,241.0,50.0,47.0,48.0,48.0,48.0,doce de octubre,oficial,8435.0,1750.0,1645.0,1680.0,1680.0,1680.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,51.0,49,48,48,266.0,53.0,53.0,54.0,53.0,52.0,doce de octubre,oficial,12768.0,2544.0,2544.0,2592.0,2544.0,2496.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,64.0,64,62,61,245.0,49.0,51.0,49.0,48.0,47.0,doce de octubre,oficial,14945.0,2989.0,3111.0,2989.0,2928.0,2867.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,38.0,37,37,37,258.0,51.0,51.0,53.0,52.0,50.0,doce de octubre,oficial,9546.0,1887.0,1887.0,1961.0,1924.0,1850.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,140.0,143,141,141,239.0,49.0,48.0,47.0,47.0,49.0,doce de octubre,oficial,33699.0,6909.0,6768.0,6627.0,6627.0,6909.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,68.0,66,65,65,241.0,49.0,47.0,49.0,48.0,47.0,doce de octubre,contratacion,15665.0,3185.0,3055.0,3185.0,3120.0,3055.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,126.0,123,122,122,238.0,49.0,47.0,47.0,47.0,48.0,doce de octubre,oficial,29036.0,5978.0,5734.0,5734.0,5734.0,5856.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,87.0,87,87,87,284.0,58.0,58.0,57.0,55.0,54.0,doce de octubre,oficial,24708.0,5046.0,5046.0,4959.0,4785.0,4698.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,249.2674897,50.60987654,49.93497942,49.7563786,49.29218107,49.03374486
20152,70.0,53,53,53,252.0,52.0,50.0,51.0,49.0,48.0,robledo,oficial,13356.0,2756.0,2650.0,2703.0,2597.0,2544.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,38.0,80,77,77,259.0,53.0,51.0,52.0,51.0,52.0,robledo,oficial,19943.0,4081.0,3927.0,4004.0,3927.0,4004.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,26.0,26,26,26,222.0,46.0,43.0,44.0,44.0,47.0,robledo,oficial,5772.0,1196.0,1118.0,1144.0,1144.0,1222.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,64.0,64,63,63,301.0,60.0,62.0,60.0,58.0,62.0,robledo,privado,18963.0,3780.0,3906.0,3780.0,3654.0,3906.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,68.0,66,64,64,215.0,44.0,43.0,41.0,43.0,47.0,robledo,oficial,13760.0,2816.0,2752.0,2624.0,2752.0,3008.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,29.0,29,29,29,267.0,51.0,55.0,53.0,55.0,52.0,robledo,oficial,7743.0,1479.0,1595.0,1537.0,1595.0,1508.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,138.0,73,73,73,282.0,56.0,58.0,55.0,55.0,62.0,robledo,privado,20586.0,4088.0,4234.0,4015.0,4015.0,4526.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,32.0,36,36,35,233.0,49.0,46.0,46.0,45.0,47.0,robledo,oficial,8155.0,1715.0,1610.0,1610.0,1575.0,1645.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,52.0,51,49,49,246.0,49.0,48.0,49.0,51.0,48.0,robledo,contratacion,12054.0,2401.0,2352.0,2401.0,2499.0,2352.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,80.0,78,77,77,244.0,50.0,49.0,48.0,49.0,47.0,robledo,oficial,18788.0,3850.0,3773.0,3696.0,3773.0,3619.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,16.0,16,16,16,270.0,54.0,54.0,53.0,53.0,61.0,robledo,privado,4320.0,864.0,864.0,848.0,848.0,976.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,199.0,192,190,188,256.0,53.0,52.0,51.0,49.0,51.0,robledo,oficial,48128.0,9964.0,9776.0,9588.0,9212.0,9588.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,5.0,5,5,5,286.0,56.0,56.0,56.0,57.0,69.0,robledo,privado,1430.0,280.0,280.0,280.0,285.0,345.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,36.0,39,38,38,236.0,49.0,45.0,48.0,47.0,46.0,robledo,oficial,8968.0,1862.0,1710.0,1824.0,1786.0,1748.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,46.0,46,46,46,294.0,58.0,59.0,59.0,58.0,62.0,robledo,privado,13524.0,2668.0,2714.0,2714.0,2668.0,2852.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,34.0,36,36,36,237.0,49.0,46.0,47.0,47.0,49.0,robledo,oficial,8532.0,1764.0,1656.0,1692.0,1692.0,1764.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,62.0,62,62,62,250.0,49.0,51.0,50.0,51.0,47.0,robledo,oficial,15500.0,3038.0,3162.0,3100.0,3162.0,2914.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,25.0,25,25,25,277.0,56.0,55.0,54.0,54.0,63.0,robledo,privado,6925.0,1400.0,1375.0,1350.0,1350.0,1575.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,112.0,131,127,127,230.0,47.0,45.0,46.0,46.0,47.0,robledo,contratacion,29210.0,5969.0,5715.0,5842.0,5842.0,5969.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,93.0,94,93,93,257.0,52.0,52.0,52.0,50.0,50.0,robledo,oficial,23901.0,4836.0,4836.0,4836.0,4650.0,4650.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,140.0,140,140,140,274.0,54.0,54.0,57.0,55.0,53.0,robledo,oficial,38360.0,7560.0,7560.0,7980.0,7700.0,7420.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,8.0,9,8,8,255.0,52.0,55.0,48.0,49.0,51.0,robledo,oficial,2040.0,416.0,440.0,384.0,392.0,408.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,30.0,30,30,30,301.0,60.0,60.0,60.0,60.0,63.0,robledo,privado,9030.0,1800.0,1800.0,1800.0,1800.0,1890.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,270.0,270,270,269,270.0,54.0,54.0,54.0,54.0,53.0,robledo,oficial,72630.0,14526.0,14526.0,14526.0,14526.0,14257.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,58.0,58,58,58,309.0,60.0,63.0,62.0,60.0,68.0,robledo,privado,17922.0,3480.0,3654.0,3596.0,3480.0,3944.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,53.0,55,54,54,273.0,54.0,55.0,55.0,54.0,56.0,robledo,oficial,14742.0,2916.0,2970.0,2970.0,2916.0,3024.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,14.0,28,18,18,221.0,44.0,45.0,43.0,44.0,46.0,robledo,contratacion,3978.0,792.0,810.0,774.0,792.0,828.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,111.0,82,82,82,258.0,52.0,51.0,53.0,50.0,53.0,robledo,contratacion,21156.0,4264.0,4182.0,4346.0,4100.0,4346.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,34.0,33,33,33,244.0,49.0,48.0,49.0,50.0,47.0,robledo,contratacion,8052.0,1617.0,1584.0,1617.0,1650.0,1551.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,40.0,39,38,38,257.0,52.0,52.0,51.0,51.0,50.0,robledo,oficial,9766.0,1976.0,1976.0,1938.0,1938.0,1900.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,40.0,40,40,40,267.0,54.0,52.0,54.0,53.0,55.0,robledo,oficial,10680.0,2160.0,2080.0,2160.0,2120.0,2200.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,56.0,56,56,56,246.0,50.0,48.0,49.0,50.0,48.0,robledo,oficial,13776.0,2800.0,2688.0,2744.0,2800.0,2688.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,259.8057769,52.34760956,51.92978088,52.00348606,51.41434263,52.37599602
20152,33.0,33,33,33,226.0,45.0,44.0,46.0,46.0,45.0,villa hermosa,oficial,7458.0,1485.0,1452.0,1518.0,1518.0,1485.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,51.0,52,52,50,268.0,54.0,54.0,55.0,52.0,52.0,villa hermosa,oficial,13400.0,2700.0,2700.0,2750.0,2600.0,2600.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,115.0,112,112,112,239.0,49.0,48.0,48.0,47.0,46.0,villa hermosa,oficial,26768.0,5488.0,5376.0,5376.0,5264.0,5152.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,63.0,61,60,60,257.0,51.0,52.0,52.0,51.0,51.0,villa hermosa,oficial,15420.0,3060.0,3120.0,3120.0,3060.0,3060.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,57.0,56,56,56,235.0,48.0,48.0,45.0,47.0,47.0,villa hermosa,privado,13160.0,2688.0,2688.0,2520.0,2632.0,2632.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,44.0,44,44,44,242.0,51.0,46.0,49.0,47.0,50.0,villa hermosa,oficial,10648.0,2244.0,2024.0,2156.0,2068.0,2200.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,73.0,69,68,66,242.0,49.0,49.0,48.0,48.0,48.0,villa hermosa,oficial,15972.0,3234.0,3234.0,3168.0,3168.0,3168.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,64.0,62,62,61,242.0,50.0,48.0,48.0,48.0,47.0,villa hermosa,oficial,14762.0,3050.0,2928.0,2928.0,2928.0,2867.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,47.0,46,45,45,243.0,49.0,49.0,49.0,48.0,47.0,villa hermosa,oficial,10935.0,2205.0,2205.0,2205.0,2160.0,2115.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,0.0,68,68,67,230.0,48.0,44.0,46.0,45.0,48.0,villa hermosa,oficial,15410.0,3216.0,2948.0,3082.0,3015.0,3216.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,102.0,96,95,94,281.0,55.0,58.0,55.0,57.0,55.0,villa hermosa,oficial,26414.0,5170.0,5452.0,5170.0,5358.0,5170.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,53.0,73,73,73,252.0,51.0,50.0,50.0,50.0,52.0,villa hermosa,oficial,18396.0,3723.0,3650.0,3650.0,3650.0,3796.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,65.0,65,65,65,232.0,47.0,45.0,46.0,47.0,48.0,villa hermosa,oficial,15080.0,3055.0,2925.0,2990.0,3055.0,3120.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,151.0,150,146,146,240.0,49.0,48.0,48.0,47.0,48.0,villa hermosa,oficial,35040.0,7154.0,7008.0,7008.0,6862.0,7008.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,24.0,24,24,24,233.0,50.0,46.0,47.0,44.0,46.0,villa hermosa,oficial,5592.0,1200.0,1104.0,1128.0,1056.0,1104.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,21.0,21,21,21,248.0,50.0,48.0,50.0,49.0,54.0,villa hermosa,contratacion,5208.0,1050.0,1008.0,1050.0,1029.0,1134.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,245.4896755,49.87413963,48.98918387,48.98623402,48.59685349,48.99410029
20152,29.0,31,31,31,240.0,49.0,50.0,46.0,47.0,49.0,buenos aires,contratacion,7440.0,1519.0,1550.0,1426.0,1457.0,1519.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,16.0,16,16,16,300.0,58.0,59.0,62.0,61.0,59.0,buenos aires,privado,4800.0,928.0,944.0,992.0,976.0,944.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,118.0,113,113,113,260.0,52.0,52.0,53.0,51.0,51.0,buenos aires,oficial,29380.0,5876.0,5876.0,5989.0,5763.0,5763.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,20.0,18,18,18,275.0,53.0,56.0,57.0,54.0,55.0,buenos aires,privado,4950.0,954.0,1008.0,1026.0,972.0,990.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,60.0,57,57,57,279.0,56.0,56.0,56.0,56.0,54.0,buenos aires,oficial,15903.0,3192.0,3192.0,3192.0,3192.0,3078.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,17.0,17,16,16,240.0,51.0,48.0,49.0,44.0,47.0,buenos aires,contratacion,3840.0,816.0,768.0,784.0,704.0,752.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,248.0851184,50.24013529,49.45490417,49.64036077,49.18038331,49.36978579,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,76.0,69,69,69,236.0,48.0,48.0,47.0,46.0,47.0,buenos aires,oficial,16284.0,3312.0,3312.0,3243.0,3174.0,3243.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,121.0,121,121,121,254.0,52.0,52.0,51.0,49.0,48.0,buenos aires,oficial,30734.0,6292.0,6292.0,6171.0,5929.0,5808.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,62.0,64,63,63,242.0,49.0,47.0,50.0,47.0,49.0,buenos aires,oficial,15246.0,3087.0,2961.0,3150.0,2961.0,3087.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,116.0,116,115,114,245.0,50.0,48.0,50.0,48.0,50.0,buenos aires,oficial,27930.0,5700.0,5472.0,5700.0,5472.0,5700.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,19.0,19,19,19,293.0,59.0,60.0,56.0,58.0,63.0,buenos aires,privado,5567.0,1121.0,1140.0,1064.0,1102.0,1197.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,65.0,65,65,65,294.0,59.0,59.0,60.0,56.0,63.0,buenos aires,privado,19110.0,3835.0,3835.0,3900.0,3640.0,4095.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,71.0,73,72,72,290.0,57.0,59.0,57.0,57.0,64.0,buenos aires,privado,20880.0,4104.0,4248.0,4104.0,4104.0,4608.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,305.2147987,59.05005441,62.78063112,60.29314472,59.77431991,67.58563656,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,106.0,113,111,110,238.0,48.0,47.0,48.0,47.0,48.0,buenos aires,oficial,26180.0,5280.0,5170.0,5280.0,5170.0,5280.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,160.0,167,164,163,266.0,54.0,52.0,54.0,52.0,55.0,buenos aires,oficial,43358.0,8802.0,8476.0,8802.0,8476.0,8965.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
20152,65.0,61,61,61,238.0,49.0,46.0,48.0,47.0,48.0,buenos aires,oficial,14518.0,2989.0,2806.0,2928.0,2867.0,2928.0,265.3853482,53.07533189,53.38587748,53.11251268,52.37463062,54.10250077,256.0425049,51.69995093,51.16584887,51.46657262,50.63671492,50.81746811,260.1014599,52.59416058,51.8620438,52.33284672,50.94233577,52.92919708
